product_code,sugar_to_carb_ratio,calorie_category,sugar_category,is_ultra_processed
5018297008055,0.16,Moderate Calorie,Low Sugar,Yes
7622210584847,1.0,High Calorie,High Sugar,Yes
5037412002464,0.04,Low Calorie,Low Sugar,No
5027952012986,0.21,Moderate Calorie,Moderate Sugar,Yes
4088600136318,1.0,High Calorie,Low Sugar,No
251303,0.05,Moderate Calorie,Low Sugar,No
5000232865229,0.24,Moderate Calorie,Low Sugar,Yes
5000328613956,0.01,High Calorie,Low Sugar,No
6191428900103,,Low Calorie,Unknown,No
4088600475844,1.0,Low Calorie,Low Sugar,No
5000237139394,0.06,High Calorie,Low Sugar,Yes
3257012,1.0,Low Calorie,Low Sugar,No
4088600074955,0.63,Moderate Calorie,Low Sugar,No
8690508101426,0.6,Low Calorie,Moderate Sugar,No
5050179405767,0.03,Low Calorie,Low Sugar,No
4088600042268,0.06,Low Calorie,Low Sugar,No
5057172342099,0.08,Low Calorie,Low Sugar,No
5010044006536,0.09,Moderate Calorie,Low Sugar,Yes
6111032009221,0.64,Low Calorie,Low Sugar,No
4056489583271,0.95,Low Calorie,Low Sugar,Yes
46000283234,0.84,Low Calorie,Low Sugar,No
5026489477459,0.05,High Calorie,Low Sugar,Yes
4088600229911,0.54,Moderate Calorie,Low Sugar,No
5391526414385,0.03,Moderate Calorie,Low Sugar,Yes
4056489238829,0.39,High Calorie,Low Sugar,Yes
6111250470469,0.0,Moderate Calorie,Low Sugar,No
20214043,0.01,Low Calorie,Low Sugar,No
4088600296722,0.43,High Calorie,Low Sugar,No
8719200255418,1.0,High Calorie,Low Sugar,Yes
5010003063464,0.1,Moderate Calorie,Low Sugar,Yes
6111069008082,0.01,Moderate Calorie,Low Sugar,No
8445290549754,0.39,Moderate Calorie,High Sugar,Yes
21069703,0.57,High Calorie,Low Sugar,Yes
5000354910654,0.64,Low Calorie,Low Sugar,No
6281006408685,,Unknown,Unknown,No
5027952015994,0.21,Moderate Calorie,Low Sugar,Yes
405249,0.05,High Calorie,Low Sugar,No
29308835,0.22,Moderate Calorie,Moderate Sugar,No
7622201764692,0.55,Moderate Calorie,Low Sugar,No
8410510030459,0.86,Moderate Calorie,High Sugar,Yes
6111017046456,0.98,High Calorie,High Sugar,Yes
8402001011788,1.0,Moderate Calorie,High Sugar,Yes
4061459300239,0.93,Low Calorie,Moderate Sugar,Yes
3273221113195,0.0,Low Calorie,Low Sugar,Yes
4005808166190,,Unknown,Unknown,Yes
5010525189680,1.0,Moderate Calorie,Low Sugar,No
6111246953198,,Low Calorie,Low Sugar,No
6111242100176,0.9,Low Calorie,High Sugar,No
6135345000010,0.78,High Calorie,Low Sugar,No
5053526799779,0.01,Moderate Calorie,Low Sugar,Yes
5057753898397,0.05,Low Calorie,Low Sugar,No
6111021027502,0.65,Low Calorie,Low Sugar,No
6111245666488,0.04,Moderate Calorie,Low Sugar,No
75172079123,0.05,Moderate Calorie,Low Sugar,No
3518070022077,0.0,High Calorie,Low Sugar,No
856584004183,,Low Calorie,Low Sugar,No
196819,0.04,Moderate Calorie,Low Sugar,No
6118000090526,,Unknown,Unknown,No
6111259091764,,Unknown,Unknown,No
6111246950234,0.86,Low Calorie,Low Sugar,Yes
6111266960701,0.13,Moderate Calorie,Low Sugar,Yes
4056489694120,0.22,High Calorie,Moderate Sugar,Yes
8076809584005,0.01,High Calorie,Low Sugar,Yes
8410376058260,0.38,High Calorie,High Sugar,No
392785,0.9,High Calorie,High Sugar,Yes
5202406000041,0.83,Moderate Calorie,Low Sugar,No
3504105034696,,Unknown,Unknown,Yes
39047011922,0.33,High Calorie,Moderate Sugar,No
3760324300053,0.0,Moderate Calorie,Low Sugar,Yes
6111252860046,0.06,High Calorie,Low Sugar,Yes
4056489650201,0.02,Low Calorie,Low Sugar,No
4056489817352,1.0,Low Calorie,Moderate Sugar,No
5060770730274,,Low Calorie,Low Sugar,Yes
4066447562644,0.03,Low Calorie,Low Sugar,No
5942321000565,,Unknown,Unknown,No
5055958706707,0.17,High Calorie,Low Sugar,Yes
6111265800350,,Low Calorie,Low Sugar,No
6111270360023,,Unknown,Unknown,No
4088600551968,0.12,Low Calorie,Low Sugar,Yes
5053990175949,0.07,High Calorie,Low Sugar,Yes
4823077641312,0.64,Low Calorie,Low Sugar,Yes
3229820804613,0.48,High Calorie,High Sugar,No
3168930174554,0.05,High Calorie,Low Sugar,Yes
4061459823226,0.31,Moderate Calorie,Low Sugar,Yes
6111259344112,,Unknown,Unknown,No
6111245461809,0.02,Moderate Calorie,Low Sugar,Yes
6111126005542,0.61,Low Calorie,Low Sugar,No
3700278403936,0.94,High Calorie,High Sugar,Yes
3178530414240,0.32,High Calorie,Moderate Sugar,Yes
3560070792368,0.23,High Calorie,Moderate Sugar,No
3073780968997,0.12,Moderate Calorie,Low Sugar,Yes
20069490,,Moderate Calorie,Unknown,Yes
7622210623799,0.79,High Calorie,High Sugar,Yes
20024901,0.5,Moderate Calorie,Low Sugar,No
3178530412840,0.52,High Calorie,High Sugar,Yes
7622210722140,0.0,Low Calorie,Low Sugar,Yes
20621377,0.3,Moderate Calorie,Moderate Sugar,Yes
3564700288450,0.13,Moderate Calorie,Low Sugar,Yes
3551720003941,1.0,Low Calorie,Low Sugar,Yes
3660603004842,0.62,High Calorie,Low Sugar,Yes
3760056260113,1.0,Moderate Calorie,Low Sugar,No
3088864620050,0.65,Moderate Calorie,High Sugar,Yes
4008400221823,1.0,High Calorie,High Sugar,Yes
3175681152137,0.04,Low Calorie,Low Sugar,No
3083681094282,0.4,Low Calorie,Low Sugar,Yes
3222110024029,0.35,Moderate Calorie,Low Sugar,Yes
3011360006301,0.18,Moderate Calorie,Low Sugar,Yes
3292070000036,0.09,High Calorie,Low Sugar,Yes
4002971243703,0.73,Low Calorie,Low Sugar,Yes
3038350333605,0.05,Moderate Calorie,Low Sugar,No
3242274007058,0.21,Low Calorie,Low Sugar,Yes
3256220368186,0.1,High Calorie,Low Sugar,Yes
3175681085688,0.08,Moderate Calorie,Low Sugar,No
3661112501792,1.0,Low Calorie,Low Sugar,Yes
3564700382158,,Unknown,Unknown,No
3103220035771,0.63,Moderate Calorie,High Sugar,Yes
3270160862870,0.27,Low Calorie,Low Sugar,Yes
5000159477574,0.9,High Calorie,High Sugar,Yes
26039695,0.86,High Calorie,High Sugar,Yes
3367651004892,0.48,Low Calorie,Low Sugar,Yes
3023292266005,0.59,Low Calorie,Moderate Sugar,Yes
3661344221819,1.0,Low Calorie,Moderate Sugar,Yes
3265474528000,,High Calorie,Low Sugar,No
3276170027001,0.36,Low Calorie,Low Sugar,Yes
3564700582695,0.12,High Calorie,Low Sugar,Yes
8412600028568,0.16,Moderate Calorie,Low Sugar,Yes
3560070930036,0.53,High Calorie,Low Sugar,No
3018930004934,0.04,Moderate Calorie,Low Sugar,No
3412290016185,1.0,High Calorie,Low Sugar,No
3250391800025,0.85,Moderate Calorie,Low Sugar,No
3760020500665,1.0,Moderate Calorie,High Sugar,No
3564709029160,0.02,Low Calorie,Low Sugar,No
3250390145608,0.04,Moderate Calorie,Low Sugar,No
3229820794563,0.0,Low Calorie,Low Sugar,No
3256224235781,1.0,Low Calorie,Low Sugar,No
3245412901454,0.24,High Calorie,Low Sugar,No
3184670010532,0.58,Moderate Calorie,Low Sugar,No
3606520597821,0.96,Low Calorie,Low Sugar,No
8711200350230,0.74,Low Calorie,Low Sugar,No
3270160696871,0.17,Low Calorie,Low Sugar,No
3564700014516,1.0,Unknown,Low Sugar,No
3596690135049,0.1,Moderate Calorie,Low Sugar,Yes
3564707000109,0.05,Moderate Calorie,Low Sugar,No
8712100871429,0.97,Moderate Calorie,High Sugar,Yes
3250390835851,0.5,High Calorie,Low Sugar,No
3477730001305,0.78,High Calorie,Moderate Sugar,No
3029330071273,0.08,Moderate Calorie,Low Sugar,Yes
3560071018405,0.05,High Calorie,Low Sugar,No
3270190151654,0.92,High Calorie,High Sugar,Yes
3250391040681,0.87,Low Calorie,Low Sugar,No
3088542004264,0.78,Moderate Calorie,High Sugar,No
3560070955527,1.0,Low Calorie,Low Sugar,No
20724672,0.7,Low Calorie,Low Sugar,Yes
3664346306652,0.94,High Calorie,High Sugar,Yes
8719200056626,,High Calorie,Low Sugar,Yes
8480000103826,1.0,Low Calorie,Low Sugar,No
8410500023652,0.95,Low Calorie,Moderate Sugar,Yes
8008698012857,0.2,High Calorie,Moderate Sugar,Yes
8000500180709,0.83,High Calorie,High Sugar,Yes
8480000173300,0.72,Low Calorie,Low Sugar,Yes
3175681779907,0.48,Moderate Calorie,Moderate Sugar,Yes
7613035306028,1.0,Low Calorie,Low Sugar,Yes
3095758050015,1.0,Low Calorie,Low Sugar,Yes
20488703,0.82,High Calorie,High Sugar,Yes
8410500006082,0.83,Low Calorie,Low Sugar,No
3560070419456,0.01,High Calorie,Low Sugar,No
8410762005014,1.0,High Calorie,Low Sugar,Yes
3229820181349,0.71,Low Calorie,Low Sugar,Yes
4061458021630,0.7,High Calorie,Moderate Sugar,Yes
3270160434138,0.36,Low Calorie,Low Sugar,Yes
3330720270139,0.98,High Calorie,High Sugar,Yes
4002468084017,0.68,Moderate Calorie,Low Sugar,Yes
8410199002402,0.07,High Calorie,Low Sugar,Yes
20005818,0.9,High Calorie,High Sugar,Yes
3242272981459,0.16,Moderate Calorie,Low Sugar,Yes
3760192498531,0.4,Low Calorie,Low Sugar,No
3497911000033,0.01,Low Calorie,Low Sugar,No
3068230000563,0.71,High Calorie,Low Sugar,No
4260107220015,1.0,Low Calorie,Low Sugar,Yes
20281151,0.95,Moderate Calorie,Moderate Sugar,Yes
8480000106704,0.96,Low Calorie,Low Sugar,Yes
20006167,0.04,Low Calorie,Low Sugar,No
7622210114730,0.28,Unknown,Moderate Sugar,Yes
3564700576083,0.01,High Calorie,Low Sugar,No
3760257090731,0.08,Moderate Calorie,Low Sugar,Yes
8480000103802,1.0,Low Calorie,Low Sugar,No
4008400395029,0.97,Moderate Calorie,High Sugar,No
3270160744824,0.2,Low Calorie,Low Sugar,Yes
20364625,0.0,High Calorie,Low Sugar,No
3276650115709,0.03,Moderate Calorie,Low Sugar,Yes
8076809542005,0.34,High Calorie,Moderate Sugar,Yes
3596710425525,0.06,Moderate Calorie,Low Sugar,Yes
3560071225940,0.24,Low Calorie,Low Sugar,Yes
8009245001010,,Low Calorie,Low Sugar,No
4008400553023,0.93,High Calorie,High Sugar,Yes
8480000207227,1.0,High Calorie,Low Sugar,No
20080655,0.53,High Calorie,High Sugar,Yes
8480000342096,0.87,Moderate Calorie,High Sugar,No
3564706604353,0.27,High Calorie,Moderate Sugar,Yes
8410128276003,1.0,Low Calorie,Low Sugar,Yes
8410076601506,0.42,High Calorie,High Sugar,Yes
6921180820025,0.42,Low Calorie,Low Sugar,No
59945383,0.78,Low Calorie,Low Sugar,Yes
8412600018323,0.18,Moderate Calorie,Low Sugar,Yes
3228857001491,0.11,Moderate Calorie,Low Sugar,Yes
4061461735098,0.39,Low Calorie,Low Sugar,No
8710398500410,0.01,High Calorie,Low Sugar,No
3564706506992,0.43,High Calorie,High Sugar,Yes
3564706617483,0.32,Moderate Calorie,Moderate Sugar,Yes
8410376046908,0.36,High Calorie,Moderate Sugar,Yes
5713507041012,0.86,Low Calorie,Low Sugar,No
8410199023094,0.01,High Calorie,Low Sugar,No
3560071407506,0.21,Moderate Calorie,Moderate Sugar,Yes
8013355999679,0.04,High Calorie,Low Sugar,No
7394376617904,0.48,Low Calorie,Low Sugar,Yes
20972622,1.0,Low Calorie,Low Sugar,No
3661344825246,1.0,Low Calorie,Low Sugar,Yes
8720182257307,0.62,Moderate Calorie,Low Sugar,Yes
8720608002849,1.0,Low Calorie,Low Sugar,Yes
3560071411220,1.0,Low Calorie,Low Sugar,No
8410376055856,0.01,High Calorie,Low Sugar,Yes
3033490006006,1.0,Low Calorie,Low Sugar,Yes
3256229386563,0.05,Moderate Calorie,Low Sugar,No
4056489194873,0.28,Low Calorie,Low Sugar,No
11117780,0.52,High Calorie,High Sugar,Yes
3560071445294,0.35,High Calorie,Moderate Sugar,Yes
5900617013101,0.68,High Calorie,High Sugar,Yes
4056489082958,1.0,Low Calorie,Low Sugar,No
4056489254676,,Low Calorie,Low Sugar,No
5059319013442,0.21,Moderate Calorie,Moderate Sugar,Yes
3336590080809,,High Calorie,Low Sugar,No
20978082,0.6,High Calorie,Low Sugar,No
5032722301160,0.07,Low Calorie,Low Sugar,No
4056489424406,0.98,Low Calorie,Low Sugar,No
8437002460334,,Low Calorie,Low Sugar,No
5057753654504,0.31,High Calorie,Low Sugar,No
3228022220061,1.0,Moderate Calorie,Low Sugar,Yes
20053475,,Moderate Calorie,Low Sugar,No
5000169632727,0.15,Moderate Calorie,Moderate Sugar,Yes
8712566479528,0.22,Low Calorie,Low Sugar,Yes
5013635312108,0.93,Low Calorie,Low Sugar,No
20357122682,,Unknown,Unknown,No
5000111043106,0.02,Low Calorie,Low Sugar,Yes
8480000160225,0.8,Low Calorie,Low Sugar,Yes
7610900296668,0.92,Low Calorie,Moderate Sugar,Yes
6111243810012,1.0,Moderate Calorie,Low Sugar,No
3560071453442,0.7,High Calorie,Moderate Sugar,No
3045320512823,1.0,Moderate Calorie,High Sugar,Yes
5018374363237,1.0,Moderate Calorie,Low Sugar,No
4000417602015,0.96,High Calorie,High Sugar,Yes
5059319026053,0.18,Moderate Calorie,Moderate Sugar,No
5060367450578,0.02,High Calorie,Low Sugar,Yes
5057373870902,0.23,Moderate Calorie,Low Sugar,Yes
4088600247601,0.31,Low Calorie,Low Sugar,Yes
4088600284880,0.85,Low Calorie,Low Sugar,No
1454437,0.0,Low Calorie,Low Sugar,No
5000128967242,0.09,Low Calorie,Low Sugar,Yes
5391115000302,0.48,Low Calorie,Moderate Sugar,Yes
5060367180819,0.86,High Calorie,Low Sugar,No
4018077004377,0.05,High Calorie,Low Sugar,Yes
4056489695356,0.68,Low Calorie,Low Sugar,Yes
5057373964694,0.03,Low Calorie,Low Sugar,No
4056489068198,0.28,Low Calorie,Low Sugar,Yes
5000128822107,0.02,High Calorie,Low Sugar,No
5011766222211,0.74,Moderate Calorie,Moderate Sugar,Yes
5018095012544,0.08,Low Calorie,Low Sugar,Yes
4000522105210,0.04,High Calorie,Low Sugar,Yes
1292619,0.99,Moderate Calorie,High Sugar,No
5012427142503,0.29,Low Calorie,Low Sugar,Yes
20472610,0.54,Moderate Calorie,High Sugar,Yes
5010044003559,0.07,Moderate Calorie,Low Sugar,Yes
20071974,0.01,Moderate Calorie,Low Sugar,No
4088600054520,0.89,Moderate Calorie,Low Sugar,No
5000116102709,0.1,Low Calorie,Low Sugar,No
3336972211036,0.65,High Calorie,Low Sugar,No
5000225005816,,Moderate Calorie,Unknown,No
5051008878592,,High Calorie,Low Sugar,No
358484,0.33,Low Calorie,Low Sugar,Yes
8480000505439,1.0,Moderate Calorie,Low Sugar,No
5900020042538,0.11,Moderate Calorie,Low Sugar,Yes
5053526005757,0.84,Low Calorie,Low Sugar,Yes
64491,1.0,High Calorie,Low Sugar,No
6221031497995,0.08,High Calorie,Low Sugar,No
4088600032337,0.88,Moderate Calorie,Low Sugar,No
8410134024957,1.0,Moderate Calorie,High Sugar,Yes
3415581113921,0.93,Moderate Calorie,Moderate Sugar,Yes
5060298881601,0.28,Low Calorie,Low Sugar,No
28400199148,0.07,Low Calorie,Low Sugar,No
7394376620744,0.49,Low Calorie,Low Sugar,No
5052675000200,0.57,Moderate Calorie,Low Sugar,Yes
5057967575824,0.1,Moderate Calorie,Low Sugar,No
879890000694,0.0,High Calorie,Low Sugar,No
7613033355561,1.0,Moderate Calorie,High Sugar,No
3017800509999,1.0,Low Calorie,Low Sugar,No
6111180000613,0.92,Low Calorie,Moderate Sugar,Yes
3760278866513,0.0,Moderate Calorie,Low Sugar,No
5060384262901,0.62,Low Calorie,Moderate Sugar,Yes
6111246951927,0.83,Low Calorie,Moderate Sugar,No
20574338,0.87,Moderate Calorie,Low Sugar,Yes
5054070479179,0.05,Moderate Calorie,Low Sugar,No
5059697767913,,Low Calorie,Low Sugar,Yes
4088600541860,0.16,Low Calorie,Low Sugar,Yes
3760381260543,0.17,Low Calorie,Low Sugar,Yes
6111242070691,,Unknown,Unknown,No
8001480021976,,Unknown,Unknown,No
7613038323701,1.0,Low Calorie,Moderate Sugar,Yes
6111246301241,1.0,Low Calorie,Low Sugar,No
7622201694791,1.0,Low Calorie,Low Sugar,Yes
6111018907800,,Unknown,Unknown,No
4056489671442,0.18,Moderate Calorie,Moderate Sugar,Yes
494625,0.07,Moderate Calorie,Low Sugar,No
4061464572706,0.16,Moderate Calorie,Moderate Sugar,No
815099021634,0.0,Low Calorie,Low Sugar,No
4337256381185,0.7,Moderate Calorie,High Sugar,Yes
8695077000743,0.0,Moderate Calorie,Low Sugar,No
5057172737154,0.06,Moderate Calorie,Low Sugar,No
6291003206139,0.84,Low Calorie,Moderate Sugar,Yes
6934615980317,,Unknown,Unknown,No
5900020043832,0.06,Moderate Calorie,Low Sugar,Yes
1221008,0.85,Low Calorie,Low Sugar,Yes
4056489763321,0.99,Moderate Calorie,High Sugar,No
8445290856296,0.18,Low Calorie,Low Sugar,Yes
5059697712609,0.04,High Calorie,Low Sugar,No
8402001001246,,Unknown,Unknown,Yes
6111266961371,0.0,Low Calorie,Low Sugar,No
8719200250444,0.45,Moderate Calorie,Low Sugar,Yes
4056489798552,,High Calorie,Low Sugar,No
6111255040018,1.0,Moderate Calorie,Low Sugar,No
6111270420017,,Moderate Calorie,Unknown,No
7613287583901,,Unknown,Unknown,No
5942321000077,1.0,Low Calorie,Moderate Sugar,No
6281031260814,,Unknown,Unknown,No
8052575092104,0.44,High Calorie,Moderate Sugar,Yes
6111243621922,,Unknown,Unknown,No
5059697767647,1.0,Low Calorie,Low Sugar,No
5942328201200,,Low Calorie,Unknown,No
7622202028199,0.45,High Calorie,High Sugar,Yes
4335619011793,0.98,High Calorie,High Sugar,Yes
4088600565019,0.99,Moderate Calorie,High Sugar,No
4061459769906,,Low Calorie,Low Sugar,No
29398003,0.88,High Calorie,High Sugar,No
6111259347045,0.58,Low Calorie,Moderate Sugar,Yes
6111245344799,,Unknown,Unknown,No
6111246954935,0.91,Low Calorie,Moderate Sugar,Yes
6111255772889,,Unknown,Unknown,No
6111262388288,,Unknown,Unknown,Yes
5111129000460,,Unknown,Unknown,No
8711200460755,0.35,Low Calorie,Low Sugar,No
3017760307499,0.3,High Calorie,Moderate Sugar,Yes
3182180001026,0.12,High Calorie,Low Sugar,Yes
3229820188751,0.08,Low Calorie,Low Sugar,No
3270160754656,0.85,Low Calorie,Low Sugar,No
3178530405781,0.6,High Calorie,High Sugar,Yes
3270190111108,0.31,Moderate Calorie,Moderate Sugar,No
90162909,1.0,Low Calorie,Moderate Sugar,Yes
3175681136397,0.16,Low Calorie,Low Sugar,Yes
3297760097006,0.85,Low Calorie,Moderate Sugar,No
7611100054713,0.44,Low Calorie,Low Sugar,Yes
3387390325911,0.15,Moderate Calorie,Moderate Sugar,Yes
3502110004000,1.0,Low Calorie,Moderate Sugar,No
3175681216303,0.17,Moderate Calorie,Low Sugar,Yes
7622210476203,0.38,High Calorie,High Sugar,Yes
3229820793665,0.9,Low Calorie,Low Sugar,Yes
3560070369690,1.0,Moderate Calorie,High Sugar,Yes
3422210436245,0.05,Moderate Calorie,Low Sugar,Yes
8714100880128,0.66,Moderate Calorie,High Sugar,No
3043934232700,1.0,Moderate Calorie,High Sugar,No
3049580545560,0.07,Low Calorie,Low Sugar,Yes
3329757003926,1.0,Low Calorie,Moderate Sugar,Yes
4012200040263,0.97,Low Calorie,Low Sugar,Yes
3019081235604,,Moderate Calorie,Low Sugar,Yes
3537580706123,1.0,Moderate Calorie,Low Sugar,No
3256220394086,0.29,High Calorie,Moderate Sugar,Yes
3270190207504,0.2,Low Calorie,Low Sugar,Yes
20712044,1.0,High Calorie,Low Sugar,No
3083681101232,0.46,Low Calorie,Low Sugar,No
3279231711000,0.9,Moderate Calorie,Moderate Sugar,Yes
3168930010838,0.34,High Calorie,Moderate Sugar,Yes
3175681203303,0.04,High Calorie,Low Sugar,Yes
5449000012913,1.0,Low Calorie,Low Sugar,Yes
3265475009003,,High Calorie,Low Sugar,No
3263670052329,0.0,High Calorie,Low Sugar,No
3270160725915,0.11,Low Calorie,Low Sugar,Yes
20114701,0.98,Moderate Calorie,High Sugar,Yes
3175681072763,0.22,Low Calorie,Low Sugar,No
3095753235011,1.0,Low Calorie,Low Sugar,Yes
3608580908197,0.64,Low Calorie,Moderate Sugar,Yes
3242272256854,0.07,High Calorie,Low Sugar,Yes
8715700421841,0.8,Moderate Calorie,Low Sugar,Yes
3033491460869,1.0,Low Calorie,Moderate Sugar,Yes
6191509907892,,High Calorie,Low Sugar,No
3036811366322,0.33,Low Calorie,Low Sugar,Yes
3330720251091,0.98,Moderate Calorie,High Sugar,Yes
7612100066935,0.84,High Calorie,High Sugar,Yes
3700214612125,0.79,High Calorie,High Sugar,No
5055953902494,,Unknown,Unknown,Yes
3103220006603,0.87,Moderate Calorie,High Sugar,Yes
8480000202109,1.0,Low Calorie,Low Sugar,Yes
3263670128413,0.62,Low Calorie,Low Sugar,Yes
3250391650163,,Unknown,Unknown,No
20063399,0.01,High Calorie,Low Sugar,No
5449000006004,1.0,Low Calorie,Low Sugar,Yes
3228851000315,0.16,Moderate Calorie,Low Sugar,Yes
5410041472509,0.11,Low Calorie,Low Sugar,Yes
3492500045020,0.06,Moderate Calorie,Low Sugar,Yes
3259011223978,0.25,Moderate Calorie,Low Sugar,Yes
3502490177127,0.7,Moderate Calorie,High Sugar,No
3564707082303,,Unknown,Unknown,No
3564700083604,1.0,Low Calorie,Low Sugar,No
20290009,0.79,High Calorie,High Sugar,Yes
3336971405023,0.01,High Calorie,Low Sugar,No
3523230040976,,High Calorie,Low Sugar,No
5060337501316,,Low Calorie,Unknown,Yes
3451790961038,0.57,Low Calorie,Low Sugar,Yes
26073651,0.25,Low Calorie,Low Sugar,Yes
8410843077657,0.75,High Calorie,Low Sugar,Yes
3250392480684,0.05,High Calorie,Low Sugar,No
7613034831712,0.05,Moderate Calorie,Low Sugar,No
3248830691013,0.12,Low Calorie,Low Sugar,Yes
4002359660955,0.86,Low Calorie,Moderate Sugar,Yes
3175681248540,0.2,Low Calorie,Low Sugar,No
8715035360303,0.93,Moderate Calorie,High Sugar,Yes
5449000014535,1.0,Low Calorie,Moderate Sugar,Yes
3036812050640,0.11,Low Calorie,Low Sugar,Yes
4000540001341,0.34,Moderate Calorie,Moderate Sugar,Yes
3166291464901,,Unknown,Unknown,No
3259011142132,0.8,Low Calorie,Low Sugar,No
3168930502005,0.08,High Calorie,Low Sugar,Yes
3250390114673,0.75,Low Calorie,Low Sugar,Yes
8002470029217,1.0,Low Calorie,High Sugar,No
20082857,0.96,Moderate Calorie,Low Sugar,No
3564700004524,0.01,Moderate Calorie,Low Sugar,No
7311070331318,0.02,High Calorie,Low Sugar,Yes
7622210776266,0.46,High Calorie,High Sugar,Yes
3116740029809,0.82,Moderate Calorie,High Sugar,Yes
8410109000023,0.94,High Calorie,High Sugar,Yes
3410280012285,1.0,High Calorie,High Sugar,No
5411188121374,1.0,Low Calorie,Low Sugar,Yes
76222276,0.71,Low Calorie,Moderate Sugar,Yes
8480000500212,0.45,Moderate Calorie,Low Sugar,No
26065557,0.85,Low Calorie,Low Sugar,No
3250392355289,0.02,Moderate Calorie,Low Sugar,No
8410783320813,0.36,Low Calorie,Low Sugar,Yes
8005110171710,0.88,Low Calorie,Low Sugar,No
5201360521210,0.4,High Calorie,Moderate Sugar,Yes
3564700597583,1.0,Low Calorie,Low Sugar,No
8410300352327,0.07,Moderate Calorie,Low Sugar,Yes
20160326,0.98,High Calorie,High Sugar,Yes
8480000094872,0.24,Moderate Calorie,Moderate Sugar,Yes
3250391455591,0.08,High Calorie,Low Sugar,Yes
5038862235235,0.83,Low Calorie,Moderate Sugar,Yes
3023290050347,0.89,Low Calorie,Moderate Sugar,Yes
3248830687559,0.09,Low Calorie,Low Sugar,Yes
8480000261168,0.06,Low Calorie,Low Sugar,Yes
3175681259096,0.31,Low Calorie,Low Sugar,No
8480000141422,0.4,High Calorie,High Sugar,Yes
20171742,0.89,Moderate Calorie,High Sugar,No
20005627,0.03,Moderate Calorie,Low Sugar,Yes
5201037711234,1.0,Low Calorie,Low Sugar,No
9352042000328,0.22,Unknown,Low Sugar,Yes
54490086,1.0,Low Calorie,Moderate Sugar,Yes
8710398160881,0.1,High Calorie,Low Sugar,Yes
7622210289995,0.38,High Calorie,High Sugar,Yes
3577060130017,0.01,High Calorie,Low Sugar,No
24463061095,0.5,Low Calorie,Moderate Sugar,Yes
4056489277620,0.2,Low Calorie,Low Sugar,Yes
5603722493812,0.0,Moderate Calorie,Low Sugar,Yes
7613287514271,0.23,High Calorie,Moderate Sugar,Yes
20884604,0.93,Unknown,High Sugar,Yes
50173822,0.0,Low Calorie,Low Sugar,Yes
8711200431632,0.58,Low Calorie,Low Sugar,Yes
8480000512185,1.0,Moderate Calorie,Low Sugar,No
8000430138931,1.0,Moderate Calorie,Low Sugar,No
3250390002659,1.0,High Calorie,Low Sugar,No
5000157025272,0.35,Low Calorie,Low Sugar,Yes
80635789,0.76,High Calorie,High Sugar,Yes
3302740046926,1.0,Low Calorie,Low Sugar,Yes
2006050050833,0.42,High Calorie,Low Sugar,No
8480000807946,0.24,Low Calorie,Low Sugar,No
3560071429508,0.13,Moderate Calorie,Low Sugar,Yes
20086862,0.59,Moderate Calorie,High Sugar,Yes
8710438116281,0.58,Low Calorie,Moderate Sugar,Yes
8436048440461,0.01,High Calorie,Low Sugar,Yes
8410376050837,0.28,High Calorie,Moderate Sugar,Yes
8000500032237,0.89,Low Calorie,Low Sugar,Yes
8002190001852,0.36,High Calorie,High Sugar,Yes
6137964,0.64,High Calorie,High Sugar,Yes
5060108450263,1.0,Low Calorie,Low Sugar,Yes
4056489408468,0.03,Low Calorie,Low Sugar,Yes
5013635101818,,High Calorie,Low Sugar,No
8720182088376,1.0,High Calorie,Low Sugar,Yes
4056489661726,0.64,High Calorie,Low Sugar,Yes
2006050035649,,Unknown,Unknown,No
4002359014895,0.16,High Calorie,Moderate Sugar,No
4056489514473,0.11,Moderate Calorie,Low Sugar,Yes
7613031513031,0.99,Low Calorie,Moderate Sugar,Yes
3560071411824,0.99,Moderate Calorie,High Sugar,No
5411188136217,0.52,Low Calorie,Low Sugar,Yes
3336972109067,0.05,High Calorie,Low Sugar,Yes
5000184321606,0.38,Unknown,Low Sugar,Yes
8002670504019,0.07,Moderate Calorie,Low Sugar,Yes
3760257091011,0.06,Low Calorie,Low Sugar,No
20018986,0.28,High Calorie,Moderate Sugar,Yes
5941265000419,0.7,Moderate Calorie,Low Sugar,Yes
3073781154504,1.0,Moderate Calorie,Low Sugar,No
4056489041917,0.01,Moderate Calorie,Low Sugar,Yes
7612100053607,0.88,Moderate Calorie,High Sugar,Yes
6194003802076,1.0,Low Calorie,Moderate Sugar,Yes
8410376044409,0.52,High Calorie,High Sugar,Yes
5000116124657,0.04,Moderate Calorie,Low Sugar,No
5000128635011,0.01,High Calorie,Low Sugar,No
5000295157408,0.02,Moderate Calorie,Low Sugar,Yes
5051140851460,0.2,Moderate Calorie,Moderate Sugar,No
3046920013789,0.87,High Calorie,High Sugar,Yes
37600223324,0.5,Low Calorie,Low Sugar,Yes
5000232024725,0.04,Moderate Calorie,Low Sugar,No
4056489719588,0.83,High Calorie,High Sugar,Yes
4045357011329,0.73,Moderate Calorie,Low Sugar,Yes
25293600232,0.25,Low Calorie,Low Sugar,Yes
20261351,0.86,High Calorie,High Sugar,Yes
4056489476672,0.11,Moderate Calorie,Low Sugar,Yes
