product_code,product_name,brand
44000000578,Premium Original Galletas de Soda,Nabisco
767707001067,Pure Irish Butter Salted,Kerrygold
4088600111667,Tortilla Wraps Mini White,Village Bakery
1217117,6 Free Range British Eggs Large,Sainsbury's
6191577600046,Eau,Dima
4056489240082,Alesto Super Linseed Mix,Alesto
6111242923584,Marrakech pomme 1l,Marrakech
34856008187,Fruit Snacks,Welch's
1835151,Blueberries,Sainsbury's
5055958701078,Protein Bites with Whole Oats,Graze
898999010144,Coconut Water With Pressed Coconut,Vita Coco
3175681290433,Petit dej’ - Pépites de chocolat & miel,Gerblé
4088600198392,Sea salt & chardonny vinegar,Aldi Specially Selected
4088600354835,On-The-Go Protein Pouch: strawberry,Brooklea
3036815425513,Délice de potiron châtaigne,Liebig
3350033964181,Barres au son d'avoine,Monoprix
4056489759096,HIGH PROTEIN Mousse,Milbona
96619656493,Organic Tortilla Chips,Kirkland Signature
10067819,Mango,Tesco
5030343834593,Rose Harissa paste,Belazu
6111259342941,Soft,be
159425,Lighter Coconut Milk,Sainsbury's
4014500506838,Zottis Fruit Yoghurt,Zott
6111069004350,Infusion,Sultan
5000436734345,Tesco Finest All Butter Croissant 4 Pack,Tesco
5000328015873,Baked Cheese & Onion,Walkers
5010043000016,Soreen Malt Loaf 190g,Soreen
5054775347735,White Folded Flatbreads,Tesco
5052320703883,Harissa paste,Tesco
5053990167692,Paprika,Pringles
4088600242033,Stong White Bread Flour,Aldi
6111248552481,Mario thon entier,Mario
29295982,Plain bagels,Marks & Spencer
3760336830586,Les fourrées cacao noisette,Funkie
8718836396656,Protein,Bodymass
5016805010255,Sticky Rice,Veetee
5057545864302,Sliced Chicken,Eastman's Deli Foods
358910,Medium sliced super soft white,M&S
6111243590235,lait frais,
6111246952627,Jibal,Jibal
5010251450252,Pure Clear Honey,Morrisons
5020580021122,Gochujang Korean hot chili paste,Sun Hee
5000157147851,Tomato Sauce for Bolognese,Heinz
4061464422834,Roasted Pistachios,"The Foodie Market, Aldi, Aldi The Foodie Market"
74742,Taste the Difference Raspberry Conserve,"Sainsbury's, Taste the difference"
855140002175,Original Ancient Grain Granola,purely elizabeth.
1301601,Organic Balsamic Vinegar,Sainsbury's
8410510050044,Dulcinea,Dulcinea
7622201712228,Cheese Slices,Dairylea
5060088700129,protein bar caramel,"Nākd, Nakd"
6111073504235,moutarde,pikarome
241908,Soft Tortilla Wrap,Marks & Spencer
6111242105850,Yaourt grec a boire,
6111184008110,Sauce andalouse,Star
359573,Orzo,Sainsbury's
5016805010156,Basmati Rice,Veetee
8720608025138,Infusion framboise groseille,Elephant
499989,Sainsburys,Sainsbury's
6111249942076,Alitkane Farine fleure,AL ITKANE
6111180000651,Flan,idéal
6111262385881,Muffins,
4014500519173,PROTEIN pudding,Zott
9014947,Houmous,Morrisons
811620020633,High Protein Milk Shake,Core Power
5000112604450,Cola Zero,Coca-Cola
3560071501570,Fraise,Carrefour
4056489233725,Barres Granola au sirop d'érable,Crownfield
1061345,ready salted crisps,By Sainsbury's
4056489757047,Rosemary & Sea Salt Flatbread Thins,Rivercote
5060770730267,Kombucha Fleur de sureau & Citron,Nexba
5039303006872,Costa,Costa
80176596,Dal Crem,
1800982,Chicken & Vegetable broth,Sainsbury's
702382999223,Original Hot Sauce,sauce shop
3329770086098,Panier de yoplait Morceaux de fruits framboise fraise,"Panier de Yoplait, Yoplait"
5056138202583,mango yogurt,The Collective
3560071469542,Galettes Riz complet,"Carrefour BIO, Carrefour"
4056489055891,"Spécialité Laitière Framboise, Grenade, Baies de Goji",Lidl
5059512738302,Sea Salt Crackers,Tesco
6111104000965,,
4025500287979,Buttermilch,Müller
3329770087705,Brassé fraise,Yoplait
4056489882367,Kefir Natural (sabor suave),milbona
6111269300092,P'tit Gouter,It
3608580119791,Pâte à tartiner aux noisettes et au cacao,"Bonne Maman,Andros"
8718836394638,,
5010477365378,Céréales oh my crips fruit,JORDANS
4061461724146,Greek Style Flame Baked Flatbreads,Village Bakery
5060947541276,Monster energy 50cl,Monster
4030600225356,,
3033491993176,Kéfir Saveur myrtille,"Activa, Danone"
5060482843484,Strawberry & Almond Low Sugar Granola,Deliciously Ella
6111245470597,,
3228023230144,Fromage à tartiner,LINDAHLS PRO
13356194,Brot,Deluxe
5060853640704,Super Berry Oat Bars,Bio & Me
5060337222150,Kefir yoghurt,Biotiful
3058320002034,,
5000159559485,,Twix
4061461867041,Crunchy 100% Peanut Butter,Grandessa
8718836397615,,
211111111121,Sliced seedy multigrain bread,
8695077013514,,
6111245470306,,
6111024008874,BP3177,TAOUS
6111266680753,,
6911314512353,,
6111250477161,6111250477161,
13110707,Krisprolls,Pågen
3182180060009,Tartines de pain - blé complet - Bio,Pasquier
3564700002964,Jus d'orange,"Marque Repère, Jafaden"
3123340008264,Jus à base de jus et purées concentrés.,Joker
3023290021286,Le yaourt à la vanille,"Nestlé, La Laitière"
3038353020106,lasagne,panzani
5410188026320,Alvalle Gazpacho vert 1 L,Alvalle
5410188013085,"Tropicana Réveil fruité format familial 1,5 L",Tropicana
20020736,Crème fraîche legère 15%MG,Envia
3178530416527,La Galette gourmande chocolat noir,St Michel
3284230002288,Gâche tranchée pur beurre 400g,La Boulangère
5038862164504,Innocent jus de pomme 900ml,Innocent
3284230001991,Brioche tressée pur beurre 800g,La boulangère
20679668,Sauce vinaigrette au vinaigre balsamique de Modène,kania
3017239003860,Olives noires dénoyautées à la grecque,Tramier
3564700014677,,"Marque Repère, Les Croisés"
3449865240898,Bâton de Berger Mini nature,Justin Bridou
3245411640620,Poudre cacaotée 32 % de cacao maigre,"Carrefour BIO, Carrefour"
3229820764412,La madeleine Bio,Bjorg
3165440008621,Céréales gourmandes,Tipiak
3045320001679,Gelée de groseilles,Bonne Maman
3038359006449,Tomacouli nature,Panzani
3083680482035,Petits Pois 1/4,Cassegrain
3564700875162,Nustikao,"Nustikao, NustikaoMarque Repère"
3111900350571,Muesli croustillant - duo de chocolats,Joseph Favrichon
3228021950129,PRESIDENT POINTE DE BRIE 200g,Président
3023290009086,Secret de Mousse Chocolat Noir,"Nestlé,La Laitière"
5011069171629,Fromage à effilocher nature,Ficello
3083681059793,Poivrons cuisinés piment Espelette,Cassegrain
3254381047988,CRISTALINE Eau de Source au jus de fruits FRAISE 1.5L,Cristaline
8712566381340,Amora Sauce Barbecue Miel Flacon Souple 282g,Amora
3564700007815,Crème légère 15% MG,"Délisse, Marque Repère, Scamark (Filiale E. Leclerc)"
3103220009635,Rotella,Haribo
3011360030108,Sucre Vanillé des Isles,Alsa
5055534301180,Peanut butter,"Myprotein, My Protein"
3251320080617,6 oeufs fermiers label rouge de,"Fermiers de Loué, LOUÉ"
3038359007248,Riz thaï,Taureau Ailé
8480000838681,,Hacendado
3175681057883,Fines galettes épinards & pignons,Céréal Bio
3188720001525,Sardines Label Rouge huile d'olive,Le Trésor des Dieux
3256220368223,Cookies bio quinoa pépites chocolat paquet de 175g,"U,U Bio"
3248832967277,Coquillettes au Jambon et au Fromage,Marie
3564700527320,Chips paysannes nature,"Marque Repère, Pom'Lisse"
3250390499749,Beurre tendre doux,"Intermarché, Pâturages"
3292070005154,Ktipiti Extra,L'Atelier Blini
3250390626633,BEURRE BIOLOGIQUE DOUX MOULE 250g origine France,"Intermarché, Pâturages"
3175681171442,"Cuisiné Lentilles, Millet & Petits légumes",Céréal Bio
20413422,Noix de cajou grillées et salées,Alesto
20087487,Spanish Ham Jamón Serrano,Dulano
3523230030755,Beurre au sel de mer,Grand Fermage
3266980784614,Crousty Chicken Long Filet's,Le gaulois
20879082,Bebida de avena,Milbona
3302747233022,Le Moelleux -25% de Sel,Fleury Michon
3178530413984,Galettes au bon beurre,St Michel
3038350023605,Torti 1 kg,Panzani
3270190203414,Blanc de Poulet Doré au Four,Carrefour
3245411216818,Tarti'Bon Nature,TARTI'BON
3254550025984,Beurre de Baratte Doux,Isigny Ste Mère
3254381048350,CRISTALINE Eau de Source au jus de fruits PECHE 50cl,Cristaline
3083680482066,Flageolets préparés 1/4,Cassegrain
3036811366315,PurSoup' Velouté de Légumes du Soleil,Liebig
20022648,Barre pâtissière aux œufs frais,Sondey
3245412542831,Sardines à l'huile d'olive vierge extra,Carrefour
3046920010382,Excellence Milk Sea Salt Caramel,Lindt
8410109103205,Chocolate negro 82%,Valor
3760005450190,Petit beurre nature,Bisson
3564707082563,Huile vierge de colza bio,"Bio Village, Marque Repère"
7622210720566,LT3X100G LAIT MILKA,Milka
3564707129732,Pesto verde,"Bio Village, Marque Repère"
3560070047376,Puré de patatas,Carrefour
8411700011111,Puleva omega 3,Puleva
3533636760002,"Le Lait sans Lactose Léger, doux & digeste",Candia
8003340091303,Lindor Lait,"Lindt, Lindt & Sprüngli"
4056489167037,Canneberges sucrées séchées,Alesto
3445850070709,Sel de Guérande,Le Guérandais
3256228103918,Pain grillé au blé complet 250g,"U, U Bio"
8722700277446,Knorr Marmite Bouillon de Légumes 8 Capsules 224g,Knorr
8410076482495,Tortilla Nachips,OLD EL PASO
8480000511515,Queso especial pasta,Hacendado
3760091726599,Chocolat noir Gingembre confit,ethiquable
8480000142122,Cookies 40% pepitas chocolate,Hacendado
3664346326766,Pâte a tartiner -30% de sucres,Poulain
8715035250109,soja sucrée,Kikkoman
8934563207403,Noodles de arroz,Hacendado
20107710,hummus clasico,chef select
5411188118732,COCO & ALMOND,alpro
4071800047812,Harry Dinkel Sandwich 4071800047812 Dinkelsandwichbrot,Harry
4056489012788,Skyr,Milbona
3270160128587,Les Frites,Picard
3571492480009,Les Acras de morue,maison briau
5942328200050,Напитка с вкус на круша и боровинка и добавени витамини,Vitamin Aqua
40084794,Milchschnitte,"Kinder, Ferrero"
3036811358112,Soupe à la chinoise,Liebig
5997523311230,SOBA Cup Yakitori Poulet,Nissin
3270160062454,Pommes noisettes,Picard
20443528,Himalaias rock salt,Deluxe (LIDL)
3029330003533,Crousti Moelleux Complet Sans Sucre Ajouté 730gr,Jacquet
3256220172448,Crème semi-épaisse UHT 18%MG - 3 briques de 20cl,U
3228022190067,President ovale extra fondant 200g,"Lactalis, President"
8480000808929,Hummus con olivas de Kalamata,Hacendado
3270160634439,Tagliatelles à la carbonara,"Formule express, Picard"
3043933593703,Lait concentré non sucré demi-écrémé,Regilait
3523230009362,Beurre moulé AOP doux,Grand Fermage
4008258150108,Nusskernmischung,Seeberger
3250391215799,Galettes de ble noir x6,"Itinéraire des Saveurs, Itineraire de nos regions"
3036811367787,Pasta Soup' - Légumes et vermicelles,Liebig
8715700117140,Zero Tomaten Ketchup,HEINZ
3564707142977,Boisson Épeautre,"Bio Village, Marque Repère"
3027030016396,Mon yaourt maison,Alsa
20955427,High protein Quarkriegel,Milbona
3229820801131,Oui au végétal,Bjorg
4002359012433,Nouilles aux œufs bio,Suzi Wan
20224042,Saumon sauce oseille & son riz pilaf,"Lidl Stiftung & Co. KG,Toque du Chef"
6191509905058,Huile d'olive vierge extra (Biologique),TERRA DELYSSA
8480000167644,Maíz Dulce,Hacendado
20853594,Tofu natural,"Lidl, Vemondo, Vivera"
4056489216223,High Protein Raspberry Quark,Pilos
3387390331974,Fitness Original,Nestlé
3256228103352,Boisson végétale amande légère 1l,"U, U Bio"
3560071267032,Pétales au chocolat Blé complet,"Carrefour BIO, Carrefour"
5000159532969,Dark Chocolate Nuts & Salt 3er-Packung,BE-KIND
5449000257796,Minute Maid,"Coca-Cola, Minute Maid"
4056489194446,Saguaro,Saguaro
90357350,powerrade Mountain Blast - Blue,"Coca-Cola, Powerade"
20761912,Oat cookies milk chocolate,"Sondey,Lidl"
8002590043353,Misura dolcesenza mais riso farro,Misura
6130234002366,skor,cevital. da100
5000159376655,38G SKITTLES SACHET,Mars norge as
5941355000671,"Lapte zuzu 1,5%1l",Zuzu
6130142000201,Eau de source non gazeux,Ovitale
7622210999368,Strawberry,Milka
5900334012685,Sok 100% Pomarańcza,Tymbark
8001665712859,Plaisir du Primeur -  Girasoli cèpes,Rana
8480000213075,Bífidus natural,Hacendado
6194008515520,Start,saïda
5000112541007,Sabor Original,"Coca-Cola,Coke"
3273227581028,Soyasun 100% vegetale,Soyasun
1404877870008,Huvudroll,IKEA
3023290069042,Fromage Blanc Fraise Citron Very,Nestlé
3256549999368,Brioche Pépites de Chocolat,PITCH
3560071015725,Fibra,Carrefour
3560071407742,Muesli 6 frutas,"Carrefour BIO, Carrefour"
8002230350285,Aperol,"Aperol, San Giovanni"
3038359011467,Panzani sauce provencale nat 650g f12,Panzani
20064457,Cream Spread Herbs,Milbona
5900541001021,,Żywiec Zdrój
8718836395277,Protein Bar - Muscle Mass - Caramel Cookie Flavor,Bodymass
3449865367250,Viande des GRISONS,Aoste
7613036099400,Kit Kat 2 Finger Milk Chocolate Biscuit Bars,Nestlé
8002590042769,Crackers cereali antichi,Misura
8402001000515,Castañas cocidas y peladas,Hacendado
16000124790,Honey Nut Cheerios,General Mills
5019503034189,Vegan Chicken Free Slices,Quorn
6194001800500,Eau minérale naturelle,"Safia,Sfbt"
4056489649199,Maribel Yeast Extract Vegan,Lidl
5449000040350,Thé noir glacé saveur framboise menthe,"Fuze Tea, Fuzetea"
3560071417444,Petits pains grillés à l'épeautre,"Carrefour BIO,Carrefour"
8711200576425,Real Mayonnaise imp,Hellmann's
8410376040579,Tortitas de arroz integral,Gullon
8710398500434,Lays paprika,Lay's
8410376028423,Twins chocolate,Gullón
8480000223968,Panes especiales tomate y orégano,Anitines
8445290634887,,"Nestlé, Nesquik"
3124480196774,"PET 1,5L OASIS TROPICAL ZERO",Oasis
8410087820019,Pan sottile cereales y semillas,"Dulcesol, Vicky Foods"
5017007601289,Sudocrem Antiseptic Healing Cream,Sudocrem
8410076601940,Crunchy Chocolat 🍫 au Lait 🥛🐄,Nature Valley
4056489030300,High Protein Müsli,"Crownfield, Lidl"
190646641016,OAT-MILK,Oatly
5000147030682,FRUIT & BARLEY SUMMER FRUITS,"ROBINSONS, Robertsons"
5059319024479,Coco Pops,Kellogg's
5000354404009,Pasta 'n' Sauce Cheese & Broccoli,Batchelors
5018297006471,Sesame Seed Bagels,New York Bakery Co
4000405001684,Vegane Mühlen Frikadellen,Rügenwalder Mühle
5000168197586,Fruit & Oat Bakes apple,Go Ahead
4056489687610,Boisson au cacao et à l'avoine,Vemondo
3392590205413,Pâte Brisée Origine France Garantie,Croustipate
4088600058320,Gourmet Rosemary Savoury Crackers,Specially Selected
13764027039,Organic Bread Good Seed,Dave's Killer Bread
28400090896,Nacho Cheese,"Doritos,Frito Lay"
6111251750058,Valencia panaché 1l,Valencia
3272770016063,Tartare 100% Végétal - herbes de provence végétal,Tartare
1642636,Organic Black Beans in water,"Sainsbury's, Sainsbury's SO Organic"
4088600532844,Slightly Salted Butter,Nordpack
1600322,Ripe & Ready Medium Avocados,Sainsbury's
5060391624518,Strawberry Seedless,Hartley's
73420000110,Sour Cream,Daisy
5026489483993,,Eat Real
4056489215226,Crema allo Zenzero,Mister Choc
4260744952133,Vegan Protein,nu3
4056489675785,Confiture 4 fruits,Maribel
5000147030699,Fruit & Barley Peach,Robinsons
8007990002306,Hulala,
3092718638085,Sirop de cassis sans sucres,Teisseire
5000328375618,Walkers Salt & Vinegar crisps 6 Pack - OUTER PACKAGING ONLY,Walkers
6194003220252,double concentré de tomates,"Le Petit Paris,COMOCAP"
96134856,Choc pot,Sweet Freedom
5022374046663,Preda Fair Trade Dried Mango Slices,Forest Feast
6111242041417,Conikos Goût Chili,"Conikos,LeaderFood"
4056489113133,Batts English Mustard,"Batts, Lidl, Lidl Batts"
4088600284941,Brooklea Greek Style Fat Free Natural Yogurt,Brooklea
8480000227034,Chocolate negro 72% con trozos de naranja,Hacendado
37600106740,Natural Creamy Peanut Butter Spread,Skippy
5050179762099,Semi skimmed free range milk,Tesco
5000157024954,Heinz Hoops,Heinz
5000159530736,maltesers,Maltesers
5430000992336,Bamboo crunchy chocolate,Bamboo
5054402818102,Longlife Almond Drink Unsweetened,tesco
6111092000138,Tacos,"fritosa,"
8002590077044,Privolat,Misura
5000108022510,Porridge Oats,Quaker
5000137440903,Digestive Biscuits with Wheatgerm,Hovis
72417143700,Jammie dodgers,Jammie dodgers
5020387000207,Wrights Mixed grain bread mix,Wrights
612322001360,Gluten Free Wholegrain crackers,Nairn's
1830958,Pitted Green Olives,"Sainsburys, Tesco"
5011157888187,Spicy mexican basmati rice,Tilda
5060139431460,Fruit rolls,"Bear, Bear Nibbles"
5057545918777,Sunflower & Pumpkin Loaf,Tesco
9350271002601,Kombucha,Remedy
3760324300121,Boulettes tomate et herbes de Provence végétales et gourmandes 180g,Happyvore
2006050059706,Eau de source de Montagne (Source Roche des Écrins),"Rocheval, Aldi"
5025820000738,Sliced Green Jalapeño Peppers,Aleyna
5018095011264,Mexican style grains,Merchant Gourmet
5060504310116,Breakfast avocado,holy moly
4088600190129,Unsalted butter,Cowbelle
4056489239932,Bakewell Tart Raw Fruit & Nut Bars,Alesto
5055958704215,Marmite Oven Baked Cashews,Marmite
378208,PORRIDGE OATS,"Daily's,STAMFORD STREET CO."
6111259341173,CRACKS,
4088600463582,Lentil Chips,Snackrite
3700278407453,Banania Moins de sucres,Banania
5021638000007,Organic Luscious Fruits Naturally Bio-Live Yogurt 4 x (440g),"Rachel's,Rachel's Organic"
4056489239017,Wholemeal seeded,Lidl
4056489705192,Gnocchi Klassik,Chef Select
5060139431842,Urban Fruit Snack Pack Strawberry,smashing strawberry
6111248360208,l'eau,amanpl
8480000051844,Arroz integral largo,Hacendado
29098330,Rye Sourdough Crackers,M&S
5060391626864,Smooth Peanut Butter,Sun-Pat
8410510050020,Dulcinea,Dulcinea
4056489354093,Moroccan Style Burgers,Lidl
6111242600447,Tacos  wafer,biscarose
5036589250838,Vanilla Ice Cream,Yeo Valley
5000354163869,Bolognese origional,Lloyd Grossman
612322001131,Gluten Free Oaties Syrupy & Crumbly,Nairn's
6111242103658,Jutos Orange,jaouda
6111128000903,Ain sais kids 33cl,
7622201430573,Chewingum,
8434164562890,Miel de Flores,Granja san francisco
4088600398358,Mild Spanish Chorizo Ring,Aldi
5060084345539,Chicken tikka,The Gym Kitchen
8410757101172,,
5449000318930,,
5060113919359,Original hot malty goodness,Horlicks
4088600173108,Sweet Pineapple Slices In Juice,Four Seasons
8004172000341,Sania cucina all'italiana,Sania
635677,6 White Pittas,Marks & Spencer
6111242101104,Ghani,Jaouda
5000169597293,Organic Coconut Milk,Waitrose
3760278561265,Beurre de cacahuètes smoothie,MANDY
9002515601926,75 CL FRUITS DU DRAGON PAGO,Pago
8410076901125,Protein Chocolat & Cranberries,Nature Valley
6111162001539,Delicia tomate,Delicia
7622201444624,Clorest,
6118000041252,Doliprane vitamine C,
8480000861467,Patatas Fritas Extra Crunch,Hacendado
6118000160038,Amoxil,
5010034013957,Savoury Chicken Flavour Rice,Ben’s Original
411424,2 Bake at Home White Baguettes,"Sainsbury's taste the difference, Sainsbury's"
3480341005020,Bresse bleu le Véritable,"Bresse Bleu,Savencia"
3338310003174,Cannelloni Ricotta et Epinards,Fresh
1781182,Mayonnaise,By Sainsbury's
90418129,,Fanta
3329770086197,Panier de yoplait,"Panier de Yoplait,Yoplait"
8906021073400,Peanut butter,SO GOOD
4056489818526,Zartes Blätterteiggebäck,Sondey
4000405002476,Vegane Mühlen Salami - Feinschmecker Art,Rügenwalder Mühle
3033491974182,Skyr à boire goût fraise,Danone
5060960661371,itsu crispy seaweed thins sea salt,itsu
4004198036755,,
3302740088254,Les tranches végé Pois Chiches,Fleury Michon
5060430292746,"protein power soup red pepper, tomato & lentil",BOL
4056489918325,Crème dessert saveur chocolat riche en protéine,Envia
3336972306046,Chips de lentilles saveur sel & poivre,Vico
8000500416921,"Protein Peanuts, Almonds &amp; Salted Caramel Fruit &am",Eat Natural
8402001021428,"Gelatina 0% sabor cereza, cola y sandía",Hacendado
7394376621932,Barista Edition Haferdrink,Oatly
3220035217007,Sucre cassonade,Saint louis
8402001016400,,Hacendado
6111259347212,,
7904009021680,,
6111195024710,,
6111243591591,,
6111259347410,,
3045320104196,Jus d'ananas pressés,Andros
5038862161503,"Innocent jus pomme, pêche & poire 900ml",Innocent
5038862133838,Innocent jus d'orange avec pulpe 1.5L,Innocent
3297760097143,Pommes Mangues avec morceaux,Charles & Alice
3256540000339,Croissants,"Brioche Pasquier, Pasquier"
3498425591253,Brossard - mini brownie choco pepites,Brossard
3229820785844,BJORG Pain grillé au blé complet,Bjorg
5010029000214,Weetabix,Weetabix
3421557501890,Muesli croustillant 7 fruits,Terres et Céréales Bio
3242274500054,Salade Garden Poulet rôti Sauce Caesar,"Sodebo, mon atelier salade"
8000500329481,CereAlé Noisette,Kinder
8001665705417,Ravioli bio au blé complet épinards ricotta burrata,Giovanni Rana
3276170011185,Bâtonnets de surimi,Coraya
3760020503994,Pain d'épices,"Jardin Bio, Jardin biologique, LEA Nature"
3176571731289,Candy up goût chocolat,Candia
3033491024832,Jockey 3% de mg nature 100 g x 8,"Danone, Jockey, Jockey natural"
3336971609018,Curly Donuts,Vico
3256540001015,Pains au chocolat format familial,Brioche Pasquier
5010477348593,Country Crisp Chocolat Noir,Jordans
3276170010805,L'Original - Bâtonnets de surimi,Coraya
8076802085912,,Barilla
26003146,eau minérale naturelle,"Eau de Beckerich, Rocheval, Source Ophélie"
3111900350335,Muesli Croustillant nature sans gluten,Favrichon
3266980035303,Gésiers de volaille confits,Le Gaulois
3179142054589,Levure de boulanger traditionnelle,Vahiné
3023290223055,Yaos Le Yaourt à la Grecque Nature 8 x 125 g,Nestlé
20001056,Miel crémeux,Maribel
5410188032161,Gazpacho salmorejo,"Alvalle, Pepsico"
3664346312943,Pâte à tartiner Noisette & cacao,Poulain
3023260027607,La tomme de brebis,Lou Pérac
3175460001625,Boursin portions garlic & herbs,"Bel, Boursin"
8000300312102,CRUNCH (lot de 2),"Nestlé, Crunch"
3242272345053,Sodebo Dolce Pizza - 4 Formaggi,Sodebo
4021700900021,Puffreis mit Schokolade,NIPPON
3051106604255,Pâte d'arachide,Dakatine
3478820031479,Légumes pour couscous et plats orientaux,"Jardin Bio étic, Jardin biologique, Léa Nature"
3250392265021,Pain complet aux flocons d'avoine les créations 500g,"Chabrior, Intermarché, Les creations"
7613036892360,MAGGI KUB OR Classique - 128g,"Kub or, Maggi"
8410066122592,Sauce Andalouse,Heinz
3124480185105,Orangina zero,Orangina
3017233001008,Olives vertes dénoyautées,Tramier
3068111503619,Ma pâte à crêpes,Francine
3564700007792,Crème fraîche 30% mg,"Délisse, Marque Repère"
3564707119221,Crackers Emmental Graines de Courge,"Bio Village, Marque Repère"
3256221976632,Purée de pomme sans sucres ajoutés bocal de 680g,U
3560070590582,Beurre moulé de baratte doux,"Carrefour BIO, Carrefour"
3256221407150,Biscuits bio épeautre et sésames paquet de 150g,"U, U Bio"
5710328003243,Skyr,Logismose
3367651002881,Le moelleux poulet rôti crudités mayonnaise légère,Daunat
3256220280204,"Biscuits Galettes pur beurre bio , 125g","U,U Bio"
3560070526246,Purée,"Carrefour BIO, Carrefour"
7613036271868,Capsules NESCAFE Dolce Gusto Cappuccino Extra Crema 16 Capsules,"Nestlé, Dolce gusto, Nescafe"
3256220110112,"Biscottes très pauvre en sel x36, 300g",U
20711948,Pâte à pizza,Toque du Chef
3046920010856,Lindt chocolate negro Limon con Gengibre con amandes,Lindt&Sprüngli
4000412010907,Rübenkraut,"Grafschafter, Grafschafter Krautfabrik"
3336590053759,Huile vierge de colza biologique,Cauvin
3760020508913,Couscous légumes du soleil,"Jardin bio, Léa Nature"
3023290035924,Petit pot de crème Saveur vanille,"Nestlé, La Laitière"
3564700473320,Margarine allégée au tournesol 60% Mat. Gr. - barquette,"Marque Repère, NAT&vie"
3250390473275,Carottes,Monique ranou
3265266075118,Sirop de Pêche blanche,La maison guiot
3281780892895,Salade de boulgour aux cranberries noisettes,Pierre Martinet
3165950210651,Filets de Maquereaux a la Catalane,Saupiquet
20592998,Emmental français 10 tranches,Étoile d'Or
3175681072084,Biscuit Crousti Pause choco noisette ss gluten,Gerblé
8076809545488,Coquillettes sans gluten,Barilla
3256226080853,Galette de mais,"U, U Bio"
3533631465001,Elben Lait fermenté,"Candia, Lacteor, Sodiaal"
3250390600848,Extra Moelleux complet 500g,"Chabrior, Intermarché"
8717163801857,Lipton Saveurs du Soir Infusion Grand Sud Menthe et Réglisse 20 Sachets Pyramid®,"Infusion, Lipton"
3256220269377,Oeufs Plein air Bleu Blanc Coeur - Boîte de 10,"U Bio,U"
4056489009207,Porcini Mushroom and Ricotta Tortelloni,Italiamo
8414897100590,Pan multifibras,Mercadona
3451790930829,La Crème Semi-Epaisse Légère 18%MG,Elle & Vire
3599741003359,Colin d'Alaska façon Fish and Chips,Findus
8997212611181,Lait de coco light,kara
3560071018085,Pois chiches au sel de Noirmoutier,"Carrefour BIO,Carrefour"
3017800003558,Petits pois extra fins et carottes d'aucy 530g,D'aucy
3560071197124,Foie de morue,Carrefour
3250391318322,Boisson soja vanille BIO 1l,"Les Mousquetaires, Regain, Regain bio, Sélection des Mousquetaires"
4000540011050,Knusprige Haferfleks Klassik,Kölln
20568825,mortadella Bologna with pistachios,Dulano
3367651002812,Thon oeuf crudités sauce cocktail,Daunat
8428532230061,Bebida de almendras natural,Ecomil
3560070109920,Tarti'Bon,Carrefour
8712857005801,Aloe vera drink,Aloi
8428532230092,Lait de coco,Eco Mil
3017800010518,Lentilles préparées Cultivés en France d'aucy 530g,D'aucy
3073781126877,Kiri creme 24p 432g od perec,Kiri
3564706580633,SKYR nature,"Délisse, Marque Repère"
26067049,Yaourt à la grecque nature,Milsa
3456300004328,Chips de lentilles aux petits oignons,Jardin bio
3090291386041,Classic nussig & mild,FOL EPI
3560070998661,"VEGEtal GALETTES Épinards, blé, emmental","Carrefour, Carrefour Veggie"
8480000340252,Avellana tostada 0% sal añadida,Hacendado
5000159386821,Peanut,M&M's
3181232138451,Maxi Cheese Burger,Charal
5449000120960,Fanta Zero Sugar,"Fanta, Fanta-light"
3021760403808,"Gourde 5 fruits (pomme, abricot, pêche, poire, banane)","Materne, Pom'potes"
3049580530160,La Choucroute Garnie,William Saurin
20442767,Камамбер,"Chêne d’Argent, Duc de Coeur"
7622210955562,Philadelphia Original,PHILADELPHIA
3280220109142,Guacamole,Florette
8480000838674,Pan de molde blanco,Hacendado
5410126502404,LOTUS Gaufre de Liège Perles de sucre Format Familial 450g (10x1p),Lotus
3560071231019,Palets Bretons,"Carrefour, Interdis"
3329770073296,Skyr sur lit au citron,Yoplait
8480000399656,Gazpacho,Hacendado
3256540003378,Beignet chocolat noisette x 6,Brioche Pasquier
3256220280129,Vinaigre de cidre bouteille en verre de 50cl,BIO U
3302744121025,Gratin de Choux-Fleurs au Jambon & à l'emmental,Fleury Michon
4056489110118,,"1001 Delights (Lidl), Envia, Lidl, Milbona, Milbona (Lidl)"
3250390100232,Le vinaigre de Cidre,Bouton d'or
4056489249627,Jus de clémentine,"Lidl, Solevita"
3456700070022,Tielles de Sète,Pêcheries Sétoises
8001585001040,Mix Max,Balconi
3329770076464,Câlin extra,Yoplait
3263670126617,Sardine à la tomate et à l'huile d'olive,Connétable
8007270127934,Il classico Huile d'olive vierge extra,Costa d'Oro
8000500111581,Kinder Schokolade Vorratspack,"Ferrero, kinder"
8004030026018,Insalatissime Messicana,Rio Mare
3560071175733,Filets de maquereaux,Carrefour
7622210652515,Croustilles aux cacahuètes,BELIN
5410041066005,TUC Paprika,"Mondelez, TUC"
8710438116809,Kid Smile,McCain
20155520,Grana Padano,Milbona
3387390325621,NESTLE NESQUIK Cerealien,Nestlé
8008698002223,Corn Flakes,Schär
8410175032911,Mermelada de melocotón de temporada de Murcia,Hero
7310865099884,Protein Cottage Cheese,Arla
